filename,Title,Top Topic
171_8.txt,disagree strongly anyone might dismiss film entertainment set right carefree roaring 20s early days great depression dance fools dance heart earnest cautionary tale clear message best endure hard times yet fast paced tightly plotted film far dreary morality tale 30s hollywood knack churning one entertaining enlightening audience pleaser another without wasting frame film dance fools dance one four films harry beaumont directed 1931 barely 80 minutes long yet characters well developed story never seems rushed despite many twists plot audience never left behind lone exception lester vail flaccid love interest bob townsend supporting cast uniformly strong worthy note william bakewell crawford brother cliff edwards best known voice jiminy cricket reporter bert scranton clark gable early supporting role gangster jake luva joan crawford film absolutely shines made 27 lesser known version crawford probably unrecognizable familiar later work however proof long took home oscar mildred pierce crawford star true sense word terrific actress charisma carry picture score eight ten,2
172_10.txt,saw movie comedy central times movie pretty good interesting adventure life sunny davis arranged marry king ohtar u get army base balance power middle east good jokes including sunnygate also loved ending theme gave great political spirit ten ten rating movie,8
173_7.txt,actually goldie hawn washington takoma park maryland digress sort mr smith goes washington type movie variations premise taped movie cable years ago huge crush goldie hawn story interesting highly unlikely cocktail waitress get important job government saved big shot life made laugh made mad time made laugh situations found ridiculous laugh possible spoiler ahead made mad think government would set average citizen manner set speech made end beautiful bad many people guts like real life,8
174_7.txt,sunny cocktail waitress c area bit dim put mildly drives old clunker rents tiny room gay male couple however saves life prominent arab taking bullet behind meant official charms national press zany remarks sweet looks sniffing opportunity presidential aides get installed protocol department u government even messes things times tries hard learns lot even grabs romantic attention state department official another sinister plot making involving arab man wishes take another wife blonde one lol lol lol movie features goldie pretty picture dumb fox say sunny learns way around jungle u government well even important things say honesty lack protocol surroundings perhaps arab community would less thrilled work like laugh rent today,2
175_7.txt,pretty average movie brave one ms hawn promote vehicle exec producer starring vehicle although ends vindicated willing portray dizzy bimbo many listed actresses subjected butt injury pratfalls since movie many mean female butt cannot funny goldie surpasses actresses maintained screen persona ventures projects sandra bullock occasionally goes example miss congeniality nicole kidman would never cop pratfall wonderful performer great see favorite actors chris sarandon cliff deyoung notably,8
176_7.txt,beware spoilers movie okay goldie hawn chris sarandon best two okay goofie foreign guy spoiler trades biker clothes funny guy boss good movie really belonged sarandon hawn two lot time screen together chemistry great bathroom scene wow romantic sweet yummy hawn goofy cocktail waitress saves foreign man ends whitehouse middle plot due greed politicians talk sarandon would give lot away spoilers rather untypical romantic political comedy satisfies somewhat political side whole lot romantic touches political issues barely skims romantic areas,9
177_9.txt,feel good movie nothing great fun watch sure skims political issues sure trying make good night good luck let try make anything else light fare enjoyable remember 1984 like become sophisticated according media far watch tend differ point goldie knew fun fluff went ahead like lightest fare protocol overboard housesitter wildcats private benjamin seems like old times foul play death becomes first wives club remake towners goldie knows plays every role camp get goldie knows really well knows really well always made laugh cheerfully innocently loved laugh every thing ever never tried anything else bubbling giggly girl next door happens pretty smile laugh always endear remind life pretty short got lighten know old wrinkled suffering one life inevitable ailments even comes late appreciate goldie lovable comic actress,8
178_7.txt,protocol hit miss picture starring goldie hawn bubbly cocktail waitress one night saves life visiting arab assassination attempt woman immediately becomes celebrity gets new job working u government corridors power nation capital ever hawn excellent usual even though protocol funny best film private benjamin still good movie laugh alot four,8
179_8.txt,first side story universal century gundam universe presents refreshing new look war earth space colonies focus longer small group individuals would go play pivotal roles conflict everyday civilian population war seen eyes story contain gundam staples premise attempts zeon squad capture experimental gundam execution plot made show interesting watch series focuses experiences young boy named alfred relationship neighbor christina mckenzie secretly federation pilot newbie zeon pilot named bernie wiseman alfred develops sort brotherly love bernie young zeon pilot also falls christina war pocket proves need sweeping epic tale special individuals make good war story uber ace pilots large scale fleet battles seen short 6 episode ova focuses lot character emotional drama themes like politics philosophy love realistically portrayed characters alfred typical everyday kid plays violent computer games thinks armed forces cool given crash course horrible realities war unlikely friendship bonding bernie christina knowing fact soldiers different sides war played real without going overboard romance drama stuff goes endearing relationship alfred bernie said would want spoil much story makes whole lot heart wrenching watch tragedies unfold show moves along way emotionally devastating twist ending despite lack action show never falls category boring characters engaging enough carry whole show worry number mobile suit action scenes scattered beautifully animated level surpasses ova sure satisfy craving mandatory mobile suit battles gundam series normally watching anime japanese english would leave personal preference case strongly recommend english voice track japanese one characters except alfred caucasian sound believable english performances english voice cast par even surpass japanese one instilling character realistic emotions intonations sound acting live action tv dramas short show try impress audience conveys numerous heartwarming themes hit closest home especially death innocence battlefield horrors war eyes child truly moving little story deserves credit given,2
17_9.txt,complex film explores effects fordist taylorist modes industrial capitalist production human relations constant references assembly line production workers treated cogs machine overseen managers wielding clipboards controlling much hair workers leave exposed firing workers stanley meet criteria supervisor says always time hard workers good work may unspecified future make mistake system destroys families stanley send father nursing home quickly dies stanley loses job iris daughter single teen mother drops high school take job plant references made fact declining wages partners need work implication nobody left home care kids iris husband dead illness multiple references film costs medical care viewer must wonder might lived better costly care iris brother law gets abusive yet another unsuccessful day unemployment office wife yells buying beer savings instead leaving face lift teeth job even working class stake conventional bourgeois notions perfection beauty buy one reference race film black factory line worker whose husband jail presumably also black black men suffer disproportionally high incarceration rates remarks like time family composed prisoner wage slave stanley however still believes human relations therefore film outside system fordist capitalism cares father spite fact father traveling salesman job resulted illiteracy yet reduced human relations purely instrumental contract iris brother law suggesting married wrong sister iris says conform work eat sleep routine everyone else rather uses technology techniques industrial production artisanal creative way sort bauhaus ideal dream early modernists 1920 socialists bauhaus use technology provide basic needs allowing free time creative human work fuller human relations also outside traditional gender relations cooks cleans cares family knows iron iris hand lives traditionally male role factory worker mains source income extended family brings stanley public realm traditionally limits women teaching read write gives access world knowledge also traditionally gendered male literacy used metaphor traditionally masculine public realm systems circulation monetary vehicular cultural enable participation public realm without access stanley feminized jobs open cooking cleaning excluded regular circulations unable participate monetary open bank account vehicular get driver license ride bus social asks exists write name learning read grabs books auto repair farming spirituality bible word god therefore relativized placed value plane books fact organized religion general occasionally present bible also appears dresser camera pans find stanley iris sex however acknowledged moral force iris clearly character devoted living good life mentions beginning film rosary among objects lost purse snatching able read enters system lands managerial position health care plan car house taking place head family breadwinner presumably industrial designer dreaming products require others enduring drudgery assembly line produce ending probably bit conventional hollywood film incongruous come least wonder forced studio exec suddenly worried lack feel good ending potential effect bottom line according pundits comfortably moved post industrial capitalism film also slightly nostalgic feel though needed historical distance really analyze happened period nevertheless highly recommended least want exercise brain disregard ending close perfect 10,3
180_9.txt,gundam0079 became movie trilogy us familiar lot sheer action less anything else ova kinda opposite though half dozen episodes filled action emotional things two main action sequences believe enough satisfy seeing many gundam series movies ovas completely ready civilian esquire movie movie fantastic job makes movie stand shows sides war good bad people made zeons seem human rather original movies depicted second rise evil nazis people like anime forced watch movie lol liked recommend lot people anti war story gundam fan seen reading already watching right,8
181_10.txt,uc 0079 one year war almost end neutral colony side 6 targeted cyclops zeon task force target new gundam built exclusively newtypes supposedly built amuro ray original gundam saga inside little boy al izuruha fan zeon ms encounters zaku battle breaks colony befriends newbie ms pilot benard bernie wiseman two become good friends al treated honorary member cyclops team show bernie acts father figure al whose real father always working seems taken federation pilot christina mckenzie eventually must meet battle al soon learns war child play bernie must choose make ultimate sacrifice complete mission 6 episodes gundam 0080 well done show mobile suits extremely well designed animation may look dated really shows emotion characters liked 0083 check one new gundam world good show start look show drama character development one focuses mobile suit battle would rate drama action mobile suit gundam 0080 war pocket sometimes lose win,5
182_10.txt,uninitiated gundam world good place start burned star wars star trek compelling realistic sci fi series become immersed simplistic boy saves world giant robot story might expected rather complex emotionally compelling space war drama line good bad guys decidedly less distinct gundam 0080 focuses story al izuruha young naive boy living neutral space colony spends days daydreaming mobile suits playing war friends course series al befriends enemy soldier bernie wiseman end little al learns hard lessons reality war requisite suffering sacrifice loved oav series cool mecha designs involving story likeable characters recommend series anyone likes realistic sf anime think anime silly sexy entertainment,8
183_8.txt,exquisite comedy starring marian davies affable william haines young peggy arrives hollywood seeking stardom cameo performances showcase stars mgm heaven famous commissary scene plus lots vintage film making detail scholar pic also captures posterity davies famous wickedly sarcastic impersonations top stars day swanson beaut peggy even catches encounters famous star marian davies tennis turns nose comments ohh like print perfect story direction acting authentic charm must silent afficinados,9
184_8.txt,people like show people marion davies peggy pepper william haines billy boone introduction ms davies clip film delightfully spoofy one lowers scarf reveal different emotions introduction mr haines viewing film presently though possible seen less memorable role haines makes incredible impression joins davies commissary meal tossing hat ring wonderful bits dining table indeed haines davies deliver great comic performances story starts dell henderson colonel pepper driving daughter davies hollywood certain become tinseltown newest sensation indeed davies already arrived haines become comedy stars davies yearns become true drama queen davies leaves haines partners dashingly dramatic paul ralli audiences prefer davies comic roles perhaps director king vidor offering case art imitating life full great hollywood location footage set full great cameos studio lunch stars table davies sits douglas fairbanks william hart best bit player however charlie chaplin enough nerve ask davies autograph cameos fun episodic sequences help show people become less important film important historical document show people 11 11 28 king vidor marion davies william haines dell henderson,9
185_9.txt,finally purchased added collection copy show people cannot comment previous viewers stated characters plot overall quality film without repeating words seeing cameo character appearances many g silent stars worth viewing really like scene marion davies plays encountered playing main character movie patricia pepoire make sure read lips title card indicating saying sees marion davies something effect think like pop corn pop tape get ready go back three quarters century movie making history enjoy,8
186_8.txt,wonderful things movie marion davies could act given right property wonderful comedic roles william haines could act see one screen popular leading men potential scandal forced business story bit trite handled beautifully notice king vidor direction one principle reasons producer boy genius irving thalberg movie making get see process done 1928 cameras sets directors directing actors emoting get see briefly major stars day even charlie chaplin turn seeking autograph also catch glimpses eleanor boardman elinor glyn claire windsor king vidor many others otherwise names old photographs please even fan silents take time catch film really terrific trip back time,8
187_8.txt,marion davies stars remarkable comedy show people released mgm 1928 davies plays hick savannah georgia arrives hollywood father dell henderson jalopy arrive hoot davies outrageous southern costume davies lands job slapstick comedy wants brings success meets fellow slapstick star william haines immediately smitten well davies gets job prestigious studio high art studios lands job stuffy period pieces handsome fake actor andre telefair shows ropes typical pretentious hollywood star davies abandons slapstick friend father good life course learns really marion davies wonderful throughout outrageously runs gamut emotions required serious actress william haines usual wonderful comedic self cameos charles chaplin john gilbert famous stars day including director film king vidor silent film sound effects sound pictures coming treasure film,9
188_7.txt,huge classic film buff getting silent movies lot silent films hold attention show people notable exception marion davies william haines simply wonderful picture davies particular shows wide range morphs giggly small town girl starlet takes bit seriously show people fast paced film fantastic array cameos biggest stars silent era movie captured attention immediately actually forgot silent film know make much sense happened actors skilled craft dialogue cards necessary show people perfect introduction silent films fast paced interesting film two silent era best stars add satire hollywood show people must see list classic film buffs,9
189_9.txt,1928 many ways lost year motion pictures finest films silent era made every genre sound coming reaping great profits box office setting art film making back five years film industry struggled new technology show people one great silent era comedies film shows william haines comic skills beyond usual formula obnoxious overconfident guy turns everyone learns lesson redeems winning football game polo game etc movie also exhibit illustrating marion davies susan alexander kane excellent comic instincts timing film starts beverly hillbillies like adventure peggy pepper marion davies father general marmaduke oldfish pepper fresh old south general pepper decided let lucky movie studio executive hire daughter actress studio commissary peppers run billy boone william haines slapstick comedian gets peggy acting job unhappy finds slapstick perseveres eventually discovered large studio billy part ways begins take dramatic roles soon new found fame goes head lose public gain royal title decides marry new leading man really love unless fate somehow intervenes one things mgm frequently late silent era films early sound era films feature shots film making done mgm circa 1930 film one get charlie chaplin trying get peggy autograph abundance cameos mgm players era including director king vidor even cameo marion davies peggy seeing marion davies marion davies arriving work lot peggy grimaces mentions care truly delight start finish silent definitely worth one films also recommend use introduce people art silent cinema accessible,9
18_7.txt,stanley iris heart warming film two people find help one another overcome problems life stanley life difficult never learned read write iris widower two teenage children working bakery meets stanley decides teach stanley read home spare time time become romantically involved stanley learns read goes good job chicago return iris ask marry really good film without nudity violence profanity rare today films good film round,2
190_10.txt,seen marion davies couple movies really understand appeal dance peanuts attempt sing acting seemed trance seen silent comedies film wonderful rather kidding image suggested seems satire gloria swanson start slapstick comedies went highly emotional women pictures end marrying count marion top mimic also funny rabbit imitation whenever wanted seen grand gloria swanson spot colonel pepper dell henderson motored way georgia hollywood determined prove daughter peggy marion davies greatest star ever hope dwindles last 40 cents meet billy boone william haines works slapstick studios promises get peggy job peggy thinks going great dramatic actress studio think fantastic comic convince make film preview great success charlie chaplin asks autograph recognise treats pretty rudely short little guy finds faints peggy billy get call high art studio peggy wanted suddenly way funny scene sees star think much marion davies finally gets chance dramatic actress cry hilarious scene director tries everything get cry succeeds stop new leading man andre paul ralli convinces forget comedy past become elite sophisticated even adopts new name patricia pepoire also seems forgotten billy dad developed star personality slapstick studio picks location patricia movie billy thrilled see quite unprepared snobby attitude calls cheap clown realises girl knew studio luncheon magnificent panning shot greatest stars day patricia gets call boss seems films flop theatres want book public tired mannerisms want old peggy back andre decide get married dreams countess even though billy says andre used serve spaghetti little cafe downtown count wedding day billy visits hilarious custard pie fight realises billy one amazing see guest stars john gilbert seen going mgm gates lew cody talking elinor glynn wrote several racy romances made mgm movies william haines another actor whose movies always wanted see great especially cafeteria scene wonderful comic timing harry gribbon hilarious comedy director many hilarious scenes film marion top giving film 10 10 highly highly recommended,9
191_9.txt,back day marion davies druthers listen william randolph hearst done films like show people lot happier fact see get first big break two reel comedy loved done career instead epics like knighthood flower janice meredith seeing accounts show people real davies gifted comedienne superb mimic generous good hearted person could really identify character peggy pepper aka patricia prepoire put share pretense hollywood stardom plot show people set legitimate stage would call backstage story guess one first movies movies could call behind camera story marion eager young hopeful arrives hollywood like many others looking big break wants drama introduction movies foil burlesque comics gets share pie seltzer face learns trade also wins heart young comic actor william haines get first big break come haines well marion get legitimate drama actor paul ralli playing andre telfair pretend account count avignon somebody taking shot actor lou tellegen lover husband sarah bernhardt geraldine farrar others hear tell one despised people cinema show people one first films unbilled cameo appearances stars get see folks like charlie chaplin douglas fairbanks william hart mae murray john gilbert eleanor boardman etc around film colony makes show people film worth saving show people also made good use standard tin pan alley songs like got fun sitting top world surprised california come film came cusp sound introduced song called crossroads introduced bad number credit given boy girl singing soundtrack guess since seen felt billing necessary still like know sure would fortunate enough see show people easy see marion davies liked film much considered personal favorite looks home film real life lack pretense shines performance makes real treat audience,8
192_9.txt,prior seeing show people impression silent comedy essentially slapstick slapstick could imagine screen comedy could possible without relying heavily spoken word numerous pratfalls masterful film proved wrong davies view probably greatest comedic actress come along prior lucille ball mention lucy primarily davies mannerisms facial expressions reminded point wonder davies one ball primary influences coming 21 year old never seen silent comedy must say matter much period specific references actually get apparently bored movie probably even laugh would talkie comedies favorite silent comedy easily among ten favorite comedies time,8
193_7.txt,sunday july 16 8 00pm castro san francisco southern colonel make indiana yammering gossips hollywood managed sling little mud marion davies direction years fame handed undeserving often speculated considering mawkish dramas often pushed criticism would seem validity comedienne however star shone brightly left pursue career light comedy slapstick might rivaled mabel normand one better outings king vidor show people 1928 survives well known largely mgm filled star cameos happy coincidence inadvertently saved surely among best work two stars davies notorious joe college wise cracker william haines rumor show people loosely based life gloria swanson began sennett comedies rose grand drama think spend rest life reminding everyone von stroheim walsh demille coincidentally comedy studios used film original digs keystone abandoned year think worked colonel marmaduke oldfish pepper dell henderson drives daughter peggy davies georgia hollywood star movies two country hicks unsuspecting fodder incorrigible billy boone haines â custard pie artist â descends cafeteria table outrageously funny entrance watch bit noodle helps peggy land part next picture thinks high drama turns screwball job job billy convinces stars take chin â preview billy peggy bump â charlie chaplin asks autograph pushes little fellow aside horrified billy grabs book makes sign chaplin climbs car billy tells peggy shes snubbed naturally faints funny considering davies character supposed recognize guy peggy soon moves work high art studios changes name patricia pepoire leaves poor billy behind davies wonderful send serious actress prerequisite fluttering eyelashes quivering lips vidor throws parade stars eating lunch long tracking shot sitting shoulder shoulder facing camera includes polly moran also sensationally funny playing davies maid louella parsons one friendly vampires estelle taylor claire windsor aileen pringle comedy duo karl dane arm sling george k arthur pretending stealing silverware leatrice joy amused arthur antics renee adoree rod eating smoking la rocque mae murray john robe gilbert also appears driving mgm gates early picture norma eeeww talmadge looking bitchy aloof usual patricia dressed like marie antoinette sandwiched douglas fairbanks amusing trick william hart protecting doug billy runs high art crew location comedy troupe disrupts filming predictably nutty results vidor even works final scene director peggy current production also worth noting harry gribbon comedy director great caricature eddie sedgwick sidney bracy dramatic director get peggy cry screen test stop paul ralli andre dramatic love interest hilarious phony character tries act though davies poking fun awful dramas forced brilliant true show people hokey satire good ole days ten years hence remains highly entertaining example quality work mgm irving thalberg tremendous wealth assembled talent shame much lost also far many examples great films like patsy 1928 vidor davies hugely successful comedy earlier year languishing vaults could seen enjoyed,9
194_8.txt,perhaps funniest backstage hollywood movie ever especially look comedy short factories like keystone marion davies get medal bravery taking part acting poorly front camera part role plenty cameos film buffs,8
195_8.txt,show people absolutely delightful silent directed king vidor starring marion davies billy haines gems charming comedy young girl peggy pepper whose acting talk savannah trying make big screen though success comedy wants make art moves high arts studio soon becomes patricia pepoire good likes friend billy many stars silent era cameos show people including davies without curly hair makeup sure people saw film 1928 recognized everyone appeared elaborate lunch scene sadly nowadays case even film buffs one part film however meet charlie chaplin another author elinor glyn pointed vidor cameo end film stars pop show people john gilbert douglas fairbanks william hart leatrice joy bess flowers renee adoree rod laroque aileen pringle many others davies adorable lively comedienne shame william haines quit movies cute energetic deservedly enormous star back day show people simple story told witty way also look back exciting era hollywood history contains performances two wonderful stars,9
196_9.txt,wonderful introduction talents beauty marion davies gorgeous hilarious film believe lucille ball may modeled later career davies style could termed zany beauty vidor direction light sure handed story chestnut course acting marvelously contemporary star watching element fans silent era many cameos adds overall fun combines elements slapstick adult drama good old timeless romance quite well movie fans knee jerk reaction watching silent films sit one may change attitude,9
197_9.txt,wisecracker biography actor william haines offers gratifying anecdote former star past 70 long retired making movies old gent sentimental rarely watched films 1972 persuaded attend los angeles museum screening show people late silent feature co starred marion davies beforehand haines worried comedy would provoke wrong kind laughter pleasantly surprised doubt relieved well held much young audience enjoyed watch film today see show people delightful hollywood satire retains charm lampoons targets wit flair yet without malice still funny satirical points still resonate needless say technology movie making changed vastly since silent days pretensions follies filmmakers changed much show people also stands best surviving work marion davies first rate comic performer deserves prominent place pantheon great comediennes career concerned davies blessed cursed patronage paramour newspaper magnate william randolph hearst well known hearst exerted enormous influence davies choice roles well known despite gift comedy preferred see play dignified heroines period costume dramas late 20s whatever reason marion permitted strut stuff several exuberant light comedies including red mill patsy show people directed great king vidor stands enjoyable showcase william haines gives engaging likable performance boyfriend co star billy boone leading lady show way marion plays southern belle peggy pepper aspiring actress storms hollywood accompanied father determined become movie star dad colonel pepper played actor director dell henderson veteran griffith biograph dramas whoâ coincidentally â resembled hearst one marion funniest bits often excerpted elsewhere audition comet studio casting office dad helpfully suggests emotions portray sorrow joy drops handkerchief across face peggy assumes appropriate expression posture hired discover comet makes low brow comedies kind comedies people squirt seltzer inept cops tumble racing rescue course comet intended take mack sennett keystone true nature satire becomes clear story unfolds peggy pepper rises movie star hierarchy leaves comet prestigious high art studio assuming name patricia peppoire befitting new station life serious actress point may occur us surely viewers 1928 davies rival gloria swanson started keystone comedies rising prominence serious dramas cecil b demille miss peppoire takes seriously giving high hat treatment former colleagues lowly comic billy boone davies performance takes element wicked parody seemingly aimed squarely swanson especially notable interview sequence miss peppoire spokesman spouts pretentious nonsense star delivers spot impersonation swanson suppose intended friendly spoof wonder friendly relations gloria marion movie released event show people delicious treat buffs relish parade star cameos throughout charlie chaplin contributes nice bit sans makeup looking quite distinguished eagerly seeking patricia peppoire autograph show good sportsmanship marion davies puts self mocking cameo appearance evening score poking fun swanson poking fun silent film viewers especially attuned silents might appreciate least viewers taste movies movie business show people surely belongs company classics sunset boulevard singin rain among hollywood expertly produced enjoyable exercises amused self examination,9
198_8.txt,oh cool watch silent classic director vidor simply delightful even makes lengthy least 1928 cameo story success life way changes marion davies plays girl leaves friends little comedy studio part larger drama studio becomes big star consequences really alienates real world moment even denies poor past cameos simply hilarious certainly scene main character marion davies sees marion davies studios concludes seem special got one first movie movies real freaks awesome see cameras material way back must see ask,8
199_10.txt,seen hundreds silent movies always classics nosferatu metropolis general wings among favorite film may best favorite yes fact looked imdb noticed immediately laughed movie gosh darn cute well made marion davies proved movie really great talent william randolph hearst mistress story involves hick georgia coming hollywood every expectation would instant star experiences interesting cameos stars era make real treat movie buffs must see,8
19_10.txt,read comments tomreynolds2004 feel jump understand like film reasons evident feeling regarding film afraid travel darker roads loneliness failure disappointment sorrow two people portrayed plenty reasons bitter angry yet find tenderness comfort great acting could make work without becoming emotional quagmire sentimental sappy really became interested people overwhelming humanity given strong performances every reason dislike jane fonda vietnam era actions personal feelings apart fabulous role robert deniro superb man whose intelligence goodness begins fail world indifferent abilities first seen deniro using tenderness rather toughness sell character really like film big surprise first viewed look forward seeing,8
1_7.txt,like adult comedy cartoons like south park nearly similar format small adventures three teenage girls bromwell high keisha natella latrina given exploding sweets behaved like bitches think keisha good leader also small stories going teachers school idiotic principal mr bip nervous maths teacher many others cast also fantastic lenny henry gina yashere eastenders chrissie watts tracy ann oberman smack pony doon mackichan dead ringers mark perry blunder nina conti know came canada good good,8
200_10.txt,updated previous comment great underrated marion davies shows comedic stuff late 1928 silent comedy also showcases wonderful william haines davies plays hick georgia crashes hollywood help haines bit player crude comedies appear together cheap comedies marion discovered becomes big dramatic star great lampoon hollywood pretensions davies haines wonderful team guest shots likes charlie chaplin douglas fairbanks william hart john gilbert elinor glyn norma talmadge mae murray rod larocque leatrice joy dorothy sebastian estelle taylor louella parsons renee adoree aileen pringle marion davies see hoot must serious film buff anyone interested still maligned marion davies dell henderson plays father polly moran maid paul ralli slimy leading man show people said used career gloria swanson model think mae murray closer davies swanson friends film story parallel rise swanson one reel mack sennett comedies charlie chaplin star cecil b demille films late teens early 20s davies haines huge mgm stars friends odd mgm never teamed talkie great together sweet romance delightful spoof early hollywood greta garbo bebe daniels mentioned appear,9
201_10.txt,great underrated marion davies shows stuff late 1928 silent comedy also showcases wonderful william haines davies plays hick georgia crashes hollywood help haines appear cheap comedies marion discovered becomes big dramatic star great lampoon hollywood pretentions davies haines wonderful team bad never made talkie together guest shots likes charlie chaplin douglas fairbanks william hart john gilbert elinor glynn marion davies see hoot must serious film buff anyone interested still maligned marion davies,9
202_10.txt,give movie 10 10 deserves 10 10 two best actors time walter matthau george burns collaborate neil simon actors film director herbert ross makes stage adaption come true sunshine boys one best films 70 love type humor film makes laugh hard got movie vhs 3 days ago yes vhs cheaper 3 watched soon got home watch kept missing parts first time second time watched felt lot better laughed lot harder definitely going get dvd see special features funny happens two people work together entertainers actors performers get along well stage really argue stage survive another minute 15 years later want reunite tv special find film matthau burns terrific film damn shame died george burns deserved oscar gave strong comic performance also 78 movie filmed far oldest actor receive academy award old age jessica tandy breaks record oldest actress richard benjamin also fantastic golden globe best supporting actor deserved golden globe although many people might disagree say everybody film gave strong performance comedy instant classic highly recommend one thing whoever hates film putz,8
203_7.txt,neil simon sunshine boys starring walter matthau george burns funny comedy strange bond life shortness laughter always bitter taste seeing willy clark matthau al lewis burns two big theatrical comedy actors reduced imbecility hard unceasing old age feel anger blue willy ever surrender continue look work al tired players retired country house daughter couple old time truly funny harmony scene continue squabble quarrel eleven years broken talk would work must return together another time one best old sketch comedy story tv show meets explosive liberating old questionsâ neil simon screenplay give certain corrosive spirit story melancholy blue overwhelming many gags laughter succeeded generate good mix also thanks great couple walter matthu nomination academy award best actor george burns academy award best support actor two actors believable real harmony seems almost real work together time realty bear movie touching also consuming reality story narrate report love heat bind two actors totally real part strange time ordinarily comprehensible things life rate 7,6
204_10.txt,first dislike almost neil simon movies something unique draws would say among entertaining comedies seen second time watched connection clear neil simon meet grandmothers ah afraid might sue changed men dull would housewives show biz stars fun well personal review still living grandmother age 97 even outlived walter matthau magnificent impersonation would deny must find resonance characters secondly little tolerance george burns somehow turned one finest supporting performances recall late grandmother even enjoyed although failing recognize remarkable similarities shared film character ethnic flavor top either laugh laugh turn pleasure lingers,8
205_8.txt,first explanation despite headline giving film 8 stars overall one best films ever made criticisms registered valid points also warned enjoy script really need appreciate neil simon brilliance finding wit within real human banter distinctively new york ear dialogue especially dry jewish love suffused sarcasm trouble accepting sarcasm expression love might trouble accepting optimism heart movie much warnings main point walter matthau flat perfect even beyond perfect movie never seen funnier touching matter time shows us hilariousness character refuses give big star self image insufferable attitudes even coherence decline also shows us vulnerable maybe even heartbreakingly scared person inside grouch barely shows us sad part enough really get happen coping father husband mental decline right mention warning artistically enough pathos give character authentically deep roots seen possibly film performance beyond method acting matthau performance exquisite character work pure delight comic delivery masterpiece comic acting richard benjamin personally find acting annoying general work movie exception although fine moments chicken funny one like like movie change mind 1976 oscars agree matthau unfortunate nicholson cuckoo nest year killer year leading actor competition separate oscars comedy drama think best actor oscars would gone al pacino dog day afternoon walter matthau sunshine boys dis jack fine work mcmurphy think pacino matthau clearly masterful astoundingly effective downright legendary performances nicholson year also believe burns got supporting actor oscar sentimental reasons quality performance mean good movie good burns fine ever unexceptional return show biz beat brad dourif truly brilliant debut cuckoo nest mention chris sarandon stunning debut dog day afternoon think proves theory oscar theories aside bottom line review like matthau comic acting see movie savor powerhouse tirades wonderful grandmother inspired gestures fleeting facial expressions seemingly unscripted asides currently dealing pain watching old person lose grip warned movie might either comic relief need dose reality painful watch right,8
206_10.txt,14 probably would think never heard george burns walter matthau anyone like boy wrong heard george burns movie academy award fan george burns since ten saw movie oh god recently loved one also awesome george burns great job walter matthau first time ever seen perform even though really small roles phyllis diller steve allen good job special filming would awesome really done let say fan george burns walter matthau see movie right away,8
207_8.txt,first looked like boring comedy like odd couple got turned really funny film basically forgetful ex comedians willy clark golden globe winner oscar bafta nominated walter matthau al lewis oscar winning golden glove nominated george burns great comedy duo brought back together revive hospital sketch tv show willy nephew ben clark golden globe winning richard benjamin confident get together hard feelings wrong cannot get time forgetful especially conversation eventually also starring lee meredith nurse sketch miss mcintosh carol deluise mrs doris green al daughter rosetta lenoire odessa willy nurse muppets space f murray abraham mechanic think best line film burns mentioning matthau called son bitch bastard nominated oscars best art direction set decoration best writing screenplay adapted material nominated bafta best screenplay golden globe best motion picture musical comedy nominated best screenplay good,6
208_9.txt,sunshine boys terrific comedy two ex vaudevillians reluctantly reunite tv special despite fact despise comic genius two masters work george burns walter matthau stellar best scenes duo fighting silliest little trivial things material fast paced witty appealing ages mild spoiler alert mildly sad moments toward end movie deal indirectly affects aging gives film soft sincere tenderness shows reviewer pair really need success anyone loves odd couple adore movie excellent film,2
209_8.txt,walter matthau george burns work well together acidity willy perplexed amnesic al mixture made heaven scene meet willy flat gem final scene rounds film perfection walter matthau gives superb performance irascible semi retired comedian intonation voice exaggerated dramatics coupled general misunderstanding going form great characterization george burns timing legendary nowhere better film calm aplomb desert dry replies memorable watch scene near end al daughter ask something spanish caretaker al reaction priceless,6
20_9.txt,stanley iris show triumph human spirit stanley struggle become literate realize potential iris find courage love becoming widow beauty movie dance robert deniro jane fonda together starting stopping skills courage completely trust move sense nicely gives us good view life often thus credible unlike reviewers found characters rendered consistent whole picture supporting cast also carefully chosen add depth character main characters get added meaning supporting performances excellent movie best thing take hope,2
210_10.txt,two great comedians great neil simon movie based hit play great combination especially comedians question matthau burns small wonder burns oscar sharp funny ever matthau every bit match tad crotchety familiar simon territory two old vaudeville partners reunite tv special still stand one another years delight watch two pick scenes together make film absolute delight especially enjoyed knock knock knock enter scene fan either burns matthau enjoy fact enjoy whole movie ten stars put little sunshine life,6
211_9.txt,study frailties human nature context old age film without parallel quite simply brilliant full marks everyone scriptwriter involved finished product marvel perceptions inherent characterisation two ageing performers,2
